city,osm_type,osm_id,name,address,phone,email,website
Markazi,node,4341563589,چم رحیم,,,,
Markazi,node,4769799321,مزرعه عسل علوی,,,,
Markazi,node,5080969322,برگ سبز,,,,
Markazi,node,5098897028,کافه شاپ,,,,
Markazi,node,5098925223,رستوران باران,,,,
Markazi,node,5098925224,رستوران,,,,
Markazi,node,5098933322,ساندویچی,,,,
Markazi,node,5123649621,لبنیاتی سالاروند,,,,
Markazi,node,5125708723,شرکت تعاونی حشمت اباد سوپرمارکت,,,,
Markazi,node,5125708821,سوپرمارکت ارتند,,,,
Markazi,node,5127893121,قالی شویی نمونه,,,,
Markazi,node,5224281665,رستوران,,,,
Markazi,node,6050597185,,,,,
Markazi,node,6050613785,,,,,
Markazi,node,6158391285,,,,,
Markazi,node,6368828613,نانوایی ولیعصر,"(بلوار معلم(۴۵متری, دورود",,,
Markazi,node,6689567740,مانتو نیروانا,,,,
Markazi,node,6764028085,,,,,
Markazi,node,6951072785,تعمیرات لوازم خانگی برادران سعیدیفر,خیابان امام خمینی,+989372769200,mahdiss1358@yahoo.com,
Markazi,node,6951072787,تعمیرات اتومبیل استاد احمد گلپایگانی,,,,
Markazi,node,6951072788,تعویض روغن مهدی پلنگ,,,,
Markazi,node,6951072789,سنگک ماشینی,,,,
Markazi,node,6951072790,نانوایی لواش,,,,
Markazi,node,6951073286,افق کوروش,,,,
Markazi,node,6951073487,فروشگاه زنجیره ای هفت,,,,
Markazi,node,6951073585,نانوایی (لواش),,,,
Markazi,node,6951073586,رفاه,,,,
Markazi,node,6951073685,نانوایی لواشی,,,,
Markazi,node,6951121086,شیرینی سرای آزادگان,,,,
Markazi,node,6951121087,رستوران مامان جون,,,,
Markazi,node,6951142585,رستوران تاج محل,,,,
Markazi,node,6951142586,رستوران گل گندم,,,,
Markazi,node,6951160186,عطاری,,,,
Markazi,node,6951170685,نانوایی لواش,,,,
Markazi,node,6955831085,پاساژ پردیس,,,,
Markazi,node,6955831086,,,,,
Markazi,node,7141306281,مرکز تخصصی چاپ الماس,,+989120352302,,
Markazi,node,7147420591,سالن زیبایی لیانا,,,,
Markazi,node,7147434406,باغ پارچه,,+989356595285,,
Markazi,node,7147445715,پیرایش ایرانیان,,+989167113941,,
Markazi,node,7346334785,نان بربری,,,,
Markazi,node,7346334985,فروشگاه زنجیره ای هفت,,,,
Markazi,node,8268051665,کارخانه آرد جاوند,,,,
Markazi,node,9620394629,شیرینی سرای ولیعصر,,+98 916 365 022,,
Markazi,node,10846130646,رستوران پنج ستاره دلکده,,,,
Markazi,node,11434713802,تالار الماس,,,,
Markazi,node,11453319670,فروشگاه دلیخانی,,,,
Markazi,node,11546947178,تشریفات تولد هپی شاپ,,,,
Markazi,node,11771189870,,,,,
Markazi,node,11925894949,قنادی کارامل,,,,
Markazi,node,11940201712,فروشگاه کیش گالری,,,,
Markazi,node,12043369754,خانه قهوه,,,,
Markazi,node,12149991412,مزون عروس ایلماه,,09367428476,,
Markazi,node,12164753989,مرکز تخصصی لیزر ایرانیان,,,,
Markazi,node,12254586166,ایران خودرو ۲۳۲۸ عزت اله میرعلی زاده,,,,
Markazi,node,12300676360,فروشگاه فرش رحمتی دورود,"آلاله ۱۰, شهر دورود",09168764700,,
Markazi,node,12347385308,فروشگاه آسانسور به صنعت,"بلوار امام علی, لرستان",09124605211,,
Markazi,node,12472557832,خرید ذرت علوفه ای پاپی,,09165629682,,
Markazi,node,12472568578,خرید و فروش سبدهای میوه,,09396559839,,
Markazi,node,13119029630,لبنیات سنتی هداوند (سیاناو),,,,
Markazi,node,4270297090,شرکت تابان الکتریک خطوط پارس,پاسداران,+98 66 4343 5006,,www.tabanelectric.com
Markazi,node,4347747395,رستوران گلها,,,,
Markazi,node,4347810907,نانوایی لواش گلیجرد,,,,
Markazi,node,4347813896,قصابی ادینه,,,,
Markazi,node,4347814112,موتور سیکلت محسن,,,,
Markazi,node,4347814113,ارایشگاه زنانه,,,,
Markazi,node,4347835789,رستوران شاهزاده ابراهیم,,+98 912 291 3123,,
Markazi,node,4347835889,سوپرمارکت مداباد,,,,
Markazi,node,4347863593,فست فود,,,,
Markazi,node,4348898691,خیاطی قربانی,,,,
Markazi,node,4348909489,باشگاه کیان,,+98 916 170 0028,,
Markazi,node,4350130289,نانوایی بربری جمشید,,,,
Markazi,node,4350130292,سوپر مارکت مولایی,,,,
Markazi,node,4350130389,ارایشگاه فاضل,,,,
Markazi,node,4351226894,تعمیرگاه حمزه لو,,,,
Markazi,node,4351226895,آرایشگاه کاکتوس,,,,
Markazi,node,4351353102,شیرینی فروشی شقایق,,,,
Markazi,node,4351353294,سوپر مارکت سید,,,,
Markazi,node,4351353791,نانوایی لواش سید,,,,
Markazi,node,4351353792,فلافل مانی,,,,
Markazi,node,4351353894,قصابی فرهادی,,,,
Markazi,node,4351377193,خشکه پزی,,,,
Markazi,node,4351377195,الکتریکی صمدی,,,,
Markazi,node,4351500990,تعمیرگاه موتورسیکلت رحیمی,,,,
Markazi,node,4351518292,نانوایی لواش مهدوی,,,,
Markazi,node,4351534690,سوپرمارکت یاسین,,+989163661098,,
Markazi,node,4351541590,پرنده سرای دوستان,,,,
Markazi,node,4351543989,سوپرمارکت جعفری,,,,
Markazi,node,4351544389,سوپرمارکت محله,,,,
Markazi,node,4354450191,آرایشگاه زیبایی بانوان,,,,
Markazi,node,4354454191,مرغ فروشی خورشیدوند,,,,
Markazi,node,4355985989,رستوران صدف,,,,
Markazi,node,4355986389,بلیط فروشی راه آهن,,,,
Markazi,node,4356187562,ابزار و مصالح فروشی عزیزی,,,,
Markazi,node,4356187608,شیرینی پزی بولحسنی,,,,
Markazi,node,4356200437,تعمیرگاه دوچرخه و موتورسیکلت آتوسا,,,,
Markazi,node,4356200440,الکتریکی,,,,
Markazi,node,4356205164,سوپرمارکت احمدی,,,,
Markazi,node,4359599692,بلیط فروشی ایستگاه مومن آباد,,,,
Markazi,node,4359639190,لاستیک فروشی بارز,,,,
Markazi,node,4359639191,رستوران آرشام,,,,
Markazi,node,4376738690,سوپر مارکت,,,,
Markazi,node,4376738691,ایساکو,,,,
Markazi,node,4376738692,کتاب فروشی ولیعصر,,,,
Markazi,node,4376738693,نانوایی سنگکی رضا,,,,
Markazi,node,4376746193,ایران خودرو,,,,
Markazi,node,4376746195,لاستیک بارز,,,,
Markazi,node,4376760890,نانوایی لواش,,,,
Markazi,node,4376761189,سوپر مارکت,,,,
Markazi,node,4376761190,رستوران ولیعصر,,,,
Markazi,node,4376761191,,,,,
Markazi,node,4376761389,فست فود بابانویل,,,,
Markazi,node,4509016289,تعمیرگاه موتور سیکلت,,,,
Markazi,node,4509016389,تعمیرگاه چاه کشاورزی,,,,
Markazi,node,4534098091,فروشگاه شهر,,,,
Markazi,node,5030911222,آرایشگاه طوطیا,,+98 918 257 2178,,
Markazi,node,5033627021,قهوه,,,,
Markazi,node,5033688822,قصابی,,,,
Markazi,node,5033689021,قصابی,,,,
Markazi,node,5079477121,ارایشگاه عقیل,,,,
Markazi,node,5086878023,مکانیکی اطمینان,,,,
Markazi,node,5086929121,سوپر مارکت امام رضا,,,,
Markazi,node,5098907823,کارخانه ارد,,,,
Markazi,node,5098907825,سوپر مارکت,,,,
Markazi,node,5098925225,رستوران باغ فردوس,,,,
Markazi,node,5098933323,تالار تخت جمشید,,,,
Markazi,node,5102805729,سوپر مارکت دهکده,,,,
Markazi,node,5102805730,رستوران,,,,
Markazi,node,5102805731,نانوایی,,,,
Markazi,node,5102806723,سوپر مارکت,,,,
Markazi,node,5131495222,مصالح ساختمانی عزیزی,,,,
Markazi,node,5131495224,کافی شاپ,,,,
Markazi,node,5131515521,سوپر مارکت سید اباد,,+98 916 666 1826,,
Markazi,node,5136916421,سوپر مارکت,,,,
Markazi,node,5136916621,مصالح ساختمانی فرخی,,,,
Markazi,node,5153262222,لوازم ساختمانی غلامی,,,,
Markazi,node,5238501721,تعویض روغنی,,,,
Markazi,node,5238501722,سوپر مارکت,,,,
Markazi,node,5278261933,کتابخانه شهدای چالسبار,,,,
Markazi,node,5278277557,سوپرمارکت,,,,
Markazi,node,5278277560,نانوایی لواش,,,,
Markazi,node,5303604721,نانوایی سنگکی سنتی لک,,+98 939 570 5093,,
Markazi,node,5303604921,سوپر مارکت محمد حسن,,+98 939 736 7147,,
Markazi,node,5303604922,نانوایی فانتزی,,,,
Markazi,node,5303604923,ضایعات گنجی,,+98 901 263 6695,,
Markazi,node,5303605021,مرغ و ماهی روزانه,,,,
Markazi,node,5303605023,باجه تلفن,,,,
Markazi,node,5303605321,نانوایی سنگکی,,,,
Markazi,node,5349607021,نانوایی بربری گل گندم,,,,
